COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,DETECTED,NOT_DETECTED,SEX,WEIGHT,LIFE_STAGE,EXAMINED_FOR,NOT_EXAMINED_FOR,SPECIES
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",1-Aug-25,35.03891098,-83.45219504,ectoparasite,endoparasite,male,20 g,adult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03834504,-83.45219303,ectoparasite; endoparasite,,male,10.5 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03903504,-83.45218599,ectoparasite; endoparasite,,male,16.5 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03903504,-83.45218599,ectoparasite; endoparasite,,male,,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",23-Apr-25,35.03837798,-83.45218197,ectoparasite; endoparasite,,male,10.6 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",23-Apr-25,35.03837798,-83.45218197,ectoparasite; endoparasite,,male,9.8 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",23-Apr-25,35.03837798,-83.45218197,ectoparasite; endoparasite,,male,17 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",19-Apr-25,35.03897502,-83.45216797,ectoparasite,endoparasite,male,20.7 g,adult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03834202,-83.45215799,ectoparasite; endoparasite,,male,10.8 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",1-Aug-25,35.03896899,-83.45215498,,ectoparasite; endoparasite,male,18.8 g,adult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.039274,-83.45214299,,ectoparasite; endoparasite,male,22.1 g,adult,ectoparasite,endoparasite,
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03915104,-83.45213301,,ectoparasite; endoparasite,male,16.4 g,juvenile,,ectoparasite; endoparasite,
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.038683,-83.45212899,ectoparasite,endoparasite,female,30.9 g,subadult,ectoparasite,endoparasite,
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03891802,-83.45212899,ectoparasite; endoparasite,,male,7.4 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03916504,-83.45212304,endoparasite,ectoparasite,female,9.1 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03924098,-83.452116,,ectoparasite; endoparasite,male,,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03860999,-83.45209798,ectoparasite; endoparasite,,male,18.5 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",22-Apr-25,35.03878802,-83.45209597,ectoparasite,endoparasite,male,9 g,subadult,,ectoparasite; endoparasite,
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",14-Oct-25,35.03872801,-83.45209496,,ectoparasite; endoparasite,male,5.2 g,juvenile,ectoparasite,endoparasite,
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03910896,-83.45209496,endoparasite,ectoparasite,female,6.5 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03910896,-83.45209496,endoparasite,ectoparasite,male,9.4 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",10-Oct-25,35.03867797,-83.45209303,ectoparasite; endoparasite,,female,10.8 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",2-Aug-25,35.03906404,-83.45206596,endoparasite,ectoparasite,male,10.8 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",11-Oct-25,35.03878299,-83.45204802,ectoparasite; endoparasite,,male,16.1 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",10-Oct-25,35.03888399,-83.45204702,ectoparasite,endoparasite,female,19.3 g,adult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.038899,-83.45204098,,ectoparasite; endoparasite,male,18 g,adult,,ectoparasite; endoparasite,Napaeozapus insignis
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km 980.764526ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03913101,-83.45203796,endoparasite,ectoparasite,male,19.2 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03823599,-83.45203402,,ectoparasite; endoparasite,male,10.8 g,juvenile,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03879397,-83.45203402,,ectoparasite; endoparasite,female,19.1 g,subadult,,ectoparasite; endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03907803,-83.45202397,endoparasite,ectoparasite,female,16 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",10-Oct-25,35.03849901,-83.45202204,ectoparasite; endoparasite,,male,2.6 g,subadult,ectoparasite; endoparasite,,Sorex cinereus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",10-Oct-25,35.03859499,-83.45202103,endoparasite,ectoparasite,female,2.8 g,subadult,ectoparasite; endoparasite,,Sorex cinereus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",26-May-25,35.03922799,-83.45201902,endoparasite,ectoparasite,male,17.2 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",13-Oct-25,35.03859197,-83.452016,ectoparasite; endoparasite,,male,12.5 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",26-May-25,35.03921399,-83.45199496,ectoparasite; endoparasite,,male,16 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",25-May-25,35.03867403,-83.45199304,ectoparasite; endoparasite,,male,9.2 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",25-May-25,35.03867403,-83.45199304,ectoparasite; endoparasite,,male,5.7 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03868501,-83.45198298,ectoparasite; endoparasite,,male,5.2 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03872499,-83.45197602,,ectoparasite; endoparasite,male,26.2 g,adult,ectoparasite,endoparasite,Napaeozapus insignis
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",3-Aug-25,35.039115,-83.45196898,endoparasite,ectoparasite,male,14.8 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",3-Aug-25,35.039115,-83.45196898,endoparasite,ectoparasite,female,6.9 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03929999,-83.45196504,,ectoparasite; endoparasite,female,,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",19-Apr-25,35.03826197,-83.45196404,ectoparasite; endoparasite,,female,8 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03932597,-83.45196404,,ectoparasite; endoparasite,female,,adult,,ectoparasite; endoparasite,Peromyscus leucopus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",22-May-25,35.03899296,-83.45194199,ectoparasite; endoparasite,,male,17.4 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03864704,-83.45193897,endoparasite,ectoparasite,male,5 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03877201,-83.45193202,ectoparasite,endoparasite,female,15.0 g,juvenile,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",11-Oct-25,35.03874603,-83.45192799,endoparasite,ectoparasite,male,8 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03893898,-83.45192799,ectoparasite; endoparasite,,female,7.6 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",20-Apr-25,35.03864796,-83.45192196,ectoparasite; endoparasite,,female,,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-May-25,35.03903504,-83.45192196,ectoparasite; endoparasite,,female,15 g,adult,ectoparasite; endoparasite,,Blarina brevicauda
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03869498,-83.45192003,,ectoparasite; endoparasite,male,20 g,adult,,ectoparasite; endoparasite,Napeozapus insignis
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03859599,-83.45191701,,ectoparasite; endoparasite,male,23 g,adult,ectoparasite,endoparasite,Napaeozapus insignis
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",22-May-25,35.03875097,-83.451915,ectoparasite; endoparasite,,male,9.4 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03947701,-83.45190897,ectoparasite,endoparasite,male,12.4 g,juvenile,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03867604,-83.45190201,ectoparasite,endoparasite,male,20.7 g,juvenile,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03842399,-83.45189396,ectoparasite,endoparasite,female,15.1 g,juvenile,ectoparasite,endoparasite,
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",20-Apr-25,35.03876497,-83.45187603,ectoparasite; endoparasite,,male,7.5 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03845702,-83.45186496,ectoparasite; endoparasite,,male,7.1 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03827396,-83.45186404,ectoparasite,endoparasite,male,10.6 g,juvenile,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",26-May-25,35.03876698,-83.45185298,endoparasite,ectoparasite,female,6.6 g,adult,ectoparasite; endoparasite,,Sorex fumeus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",29-Jan-26,35.03876799,-83.45183797,endoparasite,ectoparasite,unknown,2.5 g,adult,ectoparasite; endoparasite,,Sorex cinereus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",10-Oct-25,35.03880302,-83.45182003,,ectoparasite; endoparasite,male,14.9 g,subadult,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03849398,-83.45181601,,ectoparasite; endoparasite,female,20.5 g,adult,,ectoparasite; endoparasite,Napeozapus insignis
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",24-Apr-25,35.03849398,-83.45181601,ectoparasite,endoparasite,male,10 g,juvenile,ectoparasite,endoparasite,Peromyscus maniculatus
United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",24-Apr-25,35.03849398,-83.45181601,ectoparasite,endoparasite,female,15.6 g,juvenile,ectoparasite,endoparasite,Peromyscus maniculatus
